CHROM	size
HiC_scaffold_4831	18545
HiC_scaffold_4833	18400
HiC_scaffold_4834	18318
HiC_scaffold_4836	18334
HiC_scaffold_4837	18375
HiC_scaffold_4838	18012
HiC_scaffold_4839	17714
HiC_scaffold_4841	18364
HiC_scaffold_4842	18428
HiC_scaffold_4844	13600
HiC_scaffold_4846	18268
HiC_scaffold_4847	18299
HiC_scaffold_4848	18329
HiC_scaffold_4850	1077
HiC_scaffold_4851	18226
HiC_scaffold_4853	1048
HiC_scaffold_4854	18514
HiC_scaffold_4855	1788
HiC_scaffold_4856	1023
HiC_scaffold_4858	18266
HiC_scaffold_4859	18187
HiC_scaffold_4860	18181
HiC_scaffold_4862	1174
HiC_scaffold_4864	18203
HiC_scaffold_4865	18169
HiC_scaffold_4866	18027
HiC_scaffold_4867	17786
HiC_scaffold_4868	18109
HiC_scaffold_4870	1817
HiC_scaffold_4872	18111
HiC_scaffold_4874	18226
HiC_scaffold_4876	18109
HiC_scaffold_4878	1669
HiC_scaffold_4879	18043
HiC_scaffold_4880	18234
HiC_scaffold_4881	17833
HiC_scaffold_4882	17247
HiC_scaffold_4883	18034
HiC_scaffold_4884	18247
HiC_scaffold_4885	18117
HiC_scaffold_4886	18022
HiC_scaffold_4887	17979
HiC_scaffold_4889	17978
HiC_scaffold_4890	17624
HiC_scaffold_4892	17817
HiC_scaffold_4893	18616
HiC_scaffold_4896	18174
HiC_scaffold_4897	17851
HiC_scaffold_4898	17952
HiC_scaffold_4899	17879
HiC_scaffold_4900	17921
HiC_scaffold_4903	18581
HiC_scaffold_4904	17957
HiC_scaffold_4905	17970
HiC_scaffold_4907	17968
HiC_scaffold_4908	18140
HiC_scaffold_4909	17866
HiC_scaffold_4910	17831
HiC_scaffold_4912	17751
HiC_scaffold_4913	17785
HiC_scaffold_4914	1281
HiC_scaffold_4915	17148
HiC_scaffold_4916	18565
HiC_scaffold_4918	17706
HiC_scaffold_4919	17818
HiC_scaffold_4920	17619
HiC_scaffold_4921	17763
HiC_scaffold_4922	17788
HiC_scaffold_4923	17753
HiC_scaffold_4929	17754
HiC_scaffold_4930	17737
HiC_scaffold_4932	17653
HiC_scaffold_4933	17705
HiC_scaffold_4935	17853
HiC_scaffold_4936	17684
HiC_scaffold_4937	17720
HiC_scaffold_4939	17082
HiC_scaffold_4940	16709
HiC_scaffold_4942	17629
HiC_scaffold_4943	1302
HiC_scaffold_4944	17656
HiC_scaffold_4945	18268
HiC_scaffold_4946	17604
HiC_scaffold_4947	17634
HiC_scaffold_4948	17912
HiC_scaffold_4949	17480
HiC_scaffold_4950	17780
HiC_scaffold_4952	17539
HiC_scaffold_4953	17677
HiC_scaffold_4954	17724
HiC_scaffold_4955	17457
HiC_scaffold_4956	17366
HiC_scaffold_4957	16790
HiC_scaffold_4958	17313
HiC_scaffold_4960	17467
HiC_scaffold_4962	1795
HiC_scaffold_4964	17750
HiC_scaffold_4965	17430
HiC_scaffold_4966	17216
HiC_scaffold_4967	17335
HiC_scaffold_4968	16968
HiC_scaffold_4969	17493
HiC_scaffold_4970	17443
HiC_scaffold_4971	17508
HiC_scaffold_4972	17419
HiC_scaffold_4973	10206
HiC_scaffold_4974	17403
HiC_scaffold_4975	17345
HiC_scaffold_4976	2000
HiC_scaffold_4977	17859
HiC_scaffold_4980	17363
HiC_scaffold_4981	17287
HiC_scaffold_4982	17292
HiC_scaffold_4984	16245
HiC_scaffold_4985	17237
HiC_scaffold_4986	17286
HiC_scaffold_4987	17690
HiC_scaffold_4988	1544
HiC_scaffold_4989	5075
HiC_scaffold_4990	17234
HiC_scaffold_4991	17326
HiC_scaffold_4992	17229
HiC_scaffold_4993	17185
HiC_scaffold_4994	17237
HiC_scaffold_4995	16016
HiC_scaffold_4996	17136
HiC_scaffold_4997	17192
HiC_scaffold_4998	17217
HiC_scaffold_4999	17247
HiC_scaffold_5000	17150
HiC_scaffold_5001	16874
HiC_scaffold_5002	17231
HiC_scaffold_5003	17197
HiC_scaffold_5004	17209
HiC_scaffold_5005	17537
HiC_scaffold_5006	17066
HiC_scaffold_5007	17062
HiC_scaffold_5008	17164
HiC_scaffold_5009	16701
HiC_scaffold_5010	17956
HiC_scaffold_5011	1231
HiC_scaffold_5012	17153
HiC_scaffold_5013	17148
HiC_scaffold_5014	17017
HiC_scaffold_5015	17275
HiC_scaffold_5016	17012
HiC_scaffold_5018	17068
HiC_scaffold_5020	16919
HiC_scaffold_5022	1640
HiC_scaffold_5023	17179
HiC_scaffold_5027	17095
HiC_scaffold_5029	17073
HiC_scaffold_5031	16950
HiC_scaffold_5032	17163
HiC_scaffold_5033	17014
HiC_scaffold_5036	7249
HiC_scaffold_5038	16637
HiC_scaffold_5040	16705
HiC_scaffold_5041	17282
HiC_scaffold_5042	16945
HiC_scaffold_5043	17015
HiC_scaffold_5044	16982
HiC_scaffold_5045	17185
HiC_scaffold_5046	16734
HiC_scaffold_5047	17016
HiC_scaffold_5048	17626
HiC_scaffold_5049	15469
HiC_scaffold_5051	20250
HiC_scaffold_5052	16879
HiC_scaffold_5053	16975
HiC_scaffold_5054	16943
HiC_scaffold_5055	16957
HiC_scaffold_5056	1722
HiC_scaffold_5057	17028
HiC_scaffold_5058	16812
HiC_scaffold_5059	16952
HiC_scaffold_5061	16837
HiC_scaffold_5062	16848
HiC_scaffold_5063	16876
HiC_scaffold_5065	16764
HiC_scaffold_5066	1334
HiC_scaffold_5067	16896
HiC_scaffold_5069	16876
HiC_scaffold_5070	16841
HiC_scaffold_5071	16772
HiC_scaffold_5073	16622
HiC_scaffold_5075	17054
HiC_scaffold_5076	16730
HiC_scaffold_5077	16744
HiC_scaffold_5078	16764
HiC_scaffold_5079	16063
HiC_scaffold_5082	16637
HiC_scaffold_5084	16538
HiC_scaffold_5086	16678
HiC_scaffold_5087	16118
HiC_scaffold_5088	16554
HiC_scaffold_5089	16681
HiC_scaffold_5090	16582
HiC_scaffold_5092	16664
HiC_scaffold_5093	16590
HiC_scaffold_5094	16601
HiC_scaffold_5095	16605
HiC_scaffold_5096	16951
HiC_scaffold_5097	16629
HiC_scaffold_5098	16415
HiC_scaffold_5100	16588
HiC_scaffold_5101	16649
HiC_scaffold_5102	16559
HiC_scaffold_5103	1277
HiC_scaffold_5104	15713
HiC_scaffold_5106	16602
HiC_scaffold_5107	16537
HiC_scaffold_5108	16440
HiC_scaffold_5109	15557
HiC_scaffold_5110	14484
HiC_scaffold_5111	16490
HiC_scaffold_5112	16570
HiC_scaffold_5113	16470
HiC_scaffold_5115	16469
HiC_scaffold_5116	15029
HiC_scaffold_5117	16206
HiC_scaffold_5118	1319
HiC_scaffold_5119	16420
HiC_scaffold_5120	16227
HiC_scaffold_5121	16392
HiC_scaffold_5122	16370
HiC_scaffold_5124	16379
HiC_scaffold_5125	16394
HiC_scaffold_5126	16426
HiC_scaffold_5127	16334
HiC_scaffold_5128	16445
HiC_scaffold_5129	16472
HiC_scaffold_5131	16444
HiC_scaffold_5132	16365
HiC_scaffold_5133	16210
HiC_scaffold_5134	16340
HiC_scaffold_5135	16444
HiC_scaffold_5137	16327
HiC_scaffold_5138	16378
HiC_scaffold_5139	14965
HiC_scaffold_5140	15401
HiC_scaffold_5141	15656
HiC_scaffold_5142	16399
HiC_scaffold_5143	16545
HiC_scaffold_5144	16197
HiC_scaffold_5145	17347
HiC_scaffold_5146	16243
HiC_scaffold_5147	16306
HiC_scaffold_5148	16267
HiC_scaffold_5149	16245
HiC_scaffold_5150	16286
HiC_scaffold_5151	16500
HiC_scaffold_5152	16231
HiC_scaffold_5153	16231
HiC_scaffold_5154	16200
HiC_scaffold_5155	16151
HiC_scaffold_5156	16189
HiC_scaffold_5157	16205
HiC_scaffold_5158	16129
HiC_scaffold_5159	16500
HiC_scaffold_5160	16385
HiC_scaffold_5161	16044
HiC_scaffold_5162	16198
HiC_scaffold_5163	16188
HiC_scaffold_5164	16278
HiC_scaffold_5165	16252
HiC_scaffold_5166	15558
HiC_scaffold_5167	16241
HiC_scaffold_5168	16094
HiC_scaffold_5169	16205
HiC_scaffold_5170	16149
HiC_scaffold_5171	16100
HiC_scaffold_5172	16211
HiC_scaffold_5173	15678
HiC_scaffold_5174	16102
HiC_scaffold_5175	16320
HiC_scaffold_5176	16066
HiC_scaffold_5177	16081
HiC_scaffold_5178	16100
HiC_scaffold_5179	16188
HiC_scaffold_5180	16140
HiC_scaffold_5181	16045
HiC_scaffold_5182	15882
HiC_scaffold_5183	15981
HiC_scaffold_5184	15665
HiC_scaffold_5185	16038
HiC_scaffold_5186	16032
HiC_scaffold_5187	15854
HiC_scaffold_5188	15989
HiC_scaffold_5189	15187
HiC_scaffold_5190	15822
HiC_scaffold_5192	16100
HiC_scaffold_5193	15752
HiC_scaffold_5194	15706
HiC_scaffold_5195	16096
HiC_scaffold_5196	15852
HiC_scaffold_5197	15856
HiC_scaffold_5198	15877
HiC_scaffold_5199	16113
HiC_scaffold_5200	15831
HiC_scaffold_5202	16120
HiC_scaffold_5203	15268
HiC_scaffold_5204	15843
HiC_scaffold_5205	15857
HiC_scaffold_5206	15522
HiC_scaffold_5208	15655
HiC_scaffold_5209	15869
HiC_scaffold_5210	15879
HiC_scaffold_5211	15906
HiC_scaffold_5212	15832
HiC_scaffold_5214	15862
HiC_scaffold_5215	15248
HiC_scaffold_5218	15849
HiC_scaffold_5219	15770
HiC_scaffold_5221	15451
HiC_scaffold_5222	16007
HiC_scaffold_5223	16365
HiC_scaffold_5224	15747
HiC_scaffold_5225	15865
HiC_scaffold_5226	15820
HiC_scaffold_5227	15633
HiC_scaffold_5228	15865
HiC_scaffold_5229	15734
HiC_scaffold_5230	15742
HiC_scaffold_5231	15908
HiC_scaffold_5232	14572
HiC_scaffold_5233	15576
HiC_scaffold_5234	15788
HiC_scaffold_5235	15747
HiC_scaffold_5236	16438
HiC_scaffold_5237	15742
HiC_scaffold_5238	15757
HiC_scaffold_5239	13679
HiC_scaffold_5242	15400
HiC_scaffold_5243	15662
HiC_scaffold_5244	15593
HiC_scaffold_5245	15673
HiC_scaffold_5246	15557
HiC_scaffold_5247	15718
HiC_scaffold_5248	15634
HiC_scaffold_5249	15620
HiC_scaffold_5250	15576
HiC_scaffold_5251	15458
HiC_scaffold_5252	15341
HiC_scaffold_5253	15701
HiC_scaffold_5254	15564
HiC_scaffold_5255	15590
HiC_scaffold_5256	15493
HiC_scaffold_5258	15603
HiC_scaffold_5259	15583
HiC_scaffold_5260	15455
HiC_scaffold_5261	15132
HiC_scaffold_5262	14944
HiC_scaffold_5263	15521
HiC_scaffold_5265	15665
HiC_scaffold_5266	15619
HiC_scaffold_5267	15586
HiC_scaffold_5268	15449
HiC_scaffold_5269	15257
HiC_scaffold_5270	15733
HiC_scaffold_5271	15537
HiC_scaffold_5272	15484
HiC_scaffold_5273	15412
HiC_scaffold_5274	15456
HiC_scaffold_5275	15460
HiC_scaffold_5276	15602
HiC_scaffold_5277	15533
HiC_scaffold_5278	15103
HiC_scaffold_5279	15570
HiC_scaffold_5281	15454
HiC_scaffold_5282	15451
HiC_scaffold_5283	15353
HiC_scaffold_5284	15430
HiC_scaffold_5285	14910
HiC_scaffold_5286	15160
HiC_scaffold_5287	15540
HiC_scaffold_5288	14803
HiC_scaffold_5289	15380
HiC_scaffold_5290	15398
HiC_scaffold_5291	15357
HiC_scaffold_5292	15185
HiC_scaffold_5293	15179
HiC_scaffold_5295	15410
HiC_scaffold_5296	15364
HiC_scaffold_5297	15570
HiC_scaffold_5298	15460
HiC_scaffold_5300	15207
HiC_scaffold_5301	15323
HiC_scaffold_5302	15422
HiC_scaffold_5304	15264
HiC_scaffold_5305	15284
HiC_scaffold_5306	15531
HiC_scaffold_5307	15275
HiC_scaffold_5308	15238
HiC_scaffold_5309	15404
HiC_scaffold_5310	15288
HiC_scaffold_5311	15265
HiC_scaffold_5312	15252
HiC_scaffold_5313	15273
HiC_scaffold_5314	14213
HiC_scaffold_5315	15224
HiC_scaffold_5316	15437
HiC_scaffold_5317	15127
HiC_scaffold_5318	15162
HiC_scaffold_5319	14781
HiC_scaffold_5320	15010
HiC_scaffold_5322	15340
HiC_scaffold_5323	15389
HiC_scaffold_5324	15182
HiC_scaffold_5326	15122
HiC_scaffold_5327	15016
HiC_scaffold_5328	15176
HiC_scaffold_5329	15495
HiC_scaffold_5330	14827
HiC_scaffold_5331	14870
HiC_scaffold_5332	15093
HiC_scaffold_5333	15183
HiC_scaffold_5335	15916
HiC_scaffold_5336	15281
HiC_scaffold_5337	15127
HiC_scaffold_5339	15047
HiC_scaffold_5341	15023
HiC_scaffold_5343	15242
HiC_scaffold_5344	15045
HiC_scaffold_5345	14893
HiC_scaffold_5346	14061
HiC_scaffold_5347	15561
HiC_scaffold_5348	15385
HiC_scaffold_5349	15139
HiC_scaffold_5350	14531
HiC_scaffold_5351	14989
HiC_scaffold_5352	14625
HiC_scaffold_5353	14585
HiC_scaffold_5354	15182
HiC_scaffold_5355	15501
HiC_scaffold_5356	15018
HiC_scaffold_5357	15370
HiC_scaffold_5358	15018
HiC_scaffold_5359	15046
HiC_scaffold_5360	15109
HiC_scaffold_5361	13670
HiC_scaffold_5362	14995
HiC_scaffold_5364	15001
HiC_scaffold_5365	15068
HiC_scaffold_5366	15920
HiC_scaffold_5367	14969
HiC_scaffold_5369	14875
HiC_scaffold_5370	15890
HiC_scaffold_5371	14916
HiC_scaffold_5372	15034
HiC_scaffold_5373	15102
HiC_scaffold_5374	14914
HiC_scaffold_5375	14946
HiC_scaffold_5376	14927
HiC_scaffold_5377	15054
HiC_scaffold_5378	14650
HiC_scaffold_5380	15073
HiC_scaffold_5381	14915
HiC_scaffold_5382	14953
HiC_scaffold_5383	14728
HiC_scaffold_5384	14739
HiC_scaffold_5385	14958
HiC_scaffold_5386	15028
HiC_scaffold_5387	14545
HiC_scaffold_5388	14853
HiC_scaffold_5389	13024
HiC_scaffold_5390	14884
HiC_scaffold_5391	15022
HiC_scaffold_5392	15279
HiC_scaffold_5393	14865
HiC_scaffold_5394	14851
HiC_scaffold_5395	15070
HiC_scaffold_5396	15332
HiC_scaffold_5397	14796
HiC_scaffold_5398	14853
HiC_scaffold_5399	14899
HiC_scaffold_5401	14863
HiC_scaffold_5402	14766
HiC_scaffold_5403	14845
HiC_scaffold_5404	14793
HiC_scaffold_5405	14752
HiC_scaffold_5406	14768
HiC_scaffold_5407	15649
HiC_scaffold_5408	15454
HiC_scaffold_5409	14636
HiC_scaffold_5411	14863
HiC_scaffold_5412	15132
HiC_scaffold_5413	14808
HiC_scaffold_5414	15086
HiC_scaffold_5416	14760
HiC_scaffold_5417	14819
HiC_scaffold_5418	15336
HiC_scaffold_5419	14779
HiC_scaffold_5420	15498
HiC_scaffold_5421	14553
HiC_scaffold_5422	14927
HiC_scaffold_5424	14784
HiC_scaffold_5425	14837
HiC_scaffold_5426	14796
HiC_scaffold_5428	14777
HiC_scaffold_5429	14791
HiC_scaffold_5430	14894
HiC_scaffold_5431	14821
HiC_scaffold_5432	14829
HiC_scaffold_5433	14735
HiC_scaffold_5434	14674
HiC_scaffold_5435	14818
HiC_scaffold_5437	14500
HiC_scaffold_5438	14727
HiC_scaffold_5439	14730
HiC_scaffold_5440	14859
HiC_scaffold_5441	14936
HiC_scaffold_5442	14781
HiC_scaffold_5443	14902
HiC_scaffold_5444	14768
HiC_scaffold_5445	14728
HiC_scaffold_5446	14536
HiC_scaffold_5447	14488
HiC_scaffold_5448	14725
HiC_scaffold_5449	14731
HiC_scaffold_5450	15173
HiC_scaffold_5451	14715
HiC_scaffold_5452	14638
HiC_scaffold_5453	14328
HiC_scaffold_5454	15275
HiC_scaffold_5455	14640
HiC_scaffold_5456	14683
HiC_scaffold_5457	14728
HiC_scaffold_5459	14428
HiC_scaffold_5460	14092
HiC_scaffold_5461	14900
HiC_scaffold_5462	14645
HiC_scaffold_5463	14673
HiC_scaffold_5464	14909
HiC_scaffold_5465	14497
HiC_scaffold_5466	14601
HiC_scaffold_5467	14671
HiC_scaffold_5468	14509
HiC_scaffold_5469	14617
HiC_scaffold_5470	14877
HiC_scaffold_5471	14630
HiC_scaffold_5472	14345
HiC_scaffold_5473	14649
HiC_scaffold_5474	13146
HiC_scaffold_5475	14541
HiC_scaffold_5476	14590
HiC_scaffold_5477	14588
HiC_scaffold_5478	14589
HiC_scaffold_5479	14552
HiC_scaffold_5480	14656
HiC_scaffold_5481	14729
HiC_scaffold_5482	14591
HiC_scaffold_5483	12965
HiC_scaffold_5484	14630
HiC_scaffold_5485	14590
HiC_scaffold_5486	15442
HiC_scaffold_5487	14697
HiC_scaffold_5488	14455
HiC_scaffold_5489	14499
HiC_scaffold_5490	14648
HiC_scaffold_5491	14538
HiC_scaffold_5492	14585
HiC_scaffold_5493	14494
HiC_scaffold_5494	14667
HiC_scaffold_5495	14501
HiC_scaffold_5496	14542
HiC_scaffold_5497	14588
HiC_scaffold_5498	16690
HiC_scaffold_5499	14435
HiC_scaffold_5500	14513
HiC_scaffold_5501	14651
HiC_scaffold_5502	14597
HiC_scaffold_5503	13834
HiC_scaffold_5504	14419
HiC_scaffold_5505	14482
HiC_scaffold_5506	14410
HiC_scaffold_5507	14520
HiC_scaffold_5508	14507
HiC_scaffold_5509	14460
HiC_scaffold_5510	14512
HiC_scaffold_5511	14694
HiC_scaffold_5512	13660
HiC_scaffold_5513	14530
HiC_scaffold_5514	14497
HiC_scaffold_5515	14548
HiC_scaffold_5516	14422
HiC_scaffold_5517	14508
HiC_scaffold_5518	14573
HiC_scaffold_5519	14300
HiC_scaffold_5520	14579
HiC_scaffold_5521	14419
HiC_scaffold_5522	14449
HiC_scaffold_5523	14500
HiC_scaffold_5524	13948
HiC_scaffold_5525	14464
HiC_scaffold_5526	13321
HiC_scaffold_5527	14413
HiC_scaffold_5528	14715
HiC_scaffold_5529	14523
HiC_scaffold_5530	16554
HiC_scaffold_5531	14466
HiC_scaffold_5532	14399
HiC_scaffold_5533	14420
HiC_scaffold_5534	14477
HiC_scaffold_5535	14355
HiC_scaffold_5536	14334
HiC_scaffold_5537	14232
HiC_scaffold_5538	14403
HiC_scaffold_5539	14411
HiC_scaffold_5540	14341
HiC_scaffold_5541	14379
HiC_scaffold_5542	15445
HiC_scaffold_5543	13575
HiC_scaffold_5544	14579
HiC_scaffold_5545	14415
HiC_scaffold_5546	14383
HiC_scaffold_5548	14106
HiC_scaffold_5549	13961
HiC_scaffold_5550	14033
HiC_scaffold_5551	14190
HiC_scaffold_5553	14426
HiC_scaffold_5554	14361
HiC_scaffold_5555	15195
HiC_scaffold_5556	14388
HiC_scaffold_5557	14542
HiC_scaffold_5558	14392
HiC_scaffold_5559	13694
HiC_scaffold_5560	14349
HiC_scaffold_5561	14229
HiC_scaffold_5562	14155
HiC_scaffold_5563	14319
HiC_scaffold_5564	14223
HiC_scaffold_5565	14377
HiC_scaffold_5566	14300
HiC_scaffold_5567	14190
HiC_scaffold_5568	14275
HiC_scaffold_5569	14312
HiC_scaffold_5570	14344
HiC_scaffold_5571	14339
HiC_scaffold_5572	14303
HiC_scaffold_5573	14152
HiC_scaffold_5574	14351
HiC_scaffold_5575	14680
HiC_scaffold_5576	14339
HiC_scaffold_5577	14386
HiC_scaffold_5578	14125
HiC_scaffold_5579	14291
HiC_scaffold_5580	14268
HiC_scaffold_5581	14209
HiC_scaffold_5582	14208
HiC_scaffold_5583	14278
HiC_scaffold_5584	14471
HiC_scaffold_5585	14250
HiC_scaffold_5586	14294
HiC_scaffold_5587	14412
HiC_scaffold_5588	14230
HiC_scaffold_5589	14311
HiC_scaffold_5590	14269
HiC_scaffold_5591	14275
HiC_scaffold_5592	14098
HiC_scaffold_5593	14260
HiC_scaffold_5594	14289
HiC_scaffold_5595	14252
HiC_scaffold_5596	14765
HiC_scaffold_5597	14269
HiC_scaffold_5598	14544
HiC_scaffold_5599	14230
HiC_scaffold_5600	14257
HiC_scaffold_5601	14442
HiC_scaffold_5602	14406
HiC_scaffold_5603	14332
HiC_scaffold_5604	13716
HiC_scaffold_5605	14376
HiC_scaffold_5606	14213
HiC_scaffold_5608	13834
HiC_scaffold_5609	14109
HiC_scaffold_5610	14224
HiC_scaffold_5611	14227
HiC_scaffold_5612	14299
HiC_scaffold_5613	14404
HiC_scaffold_5614	14428
HiC_scaffold_5615	15469
HiC_scaffold_5616	14302
HiC_scaffold_5618	14092
HiC_scaffold_5619	14156
HiC_scaffold_5620	14379
HiC_scaffold_5621	14088
HiC_scaffold_5622	14216
HiC_scaffold_5623	14024
HiC_scaffold_5624	14200
HiC_scaffold_5625	13958
HiC_scaffold_5626	14283
HiC_scaffold_5627	14157
HiC_scaffold_5628	14522
HiC_scaffold_5629	14083
HiC_scaffold_5630	14288
HiC_scaffold_5632	14151
HiC_scaffold_5633	14130
HiC_scaffold_5635	13866
HiC_scaffold_5636	14227
HiC_scaffold_5637	14096
HiC_scaffold_5638	14237
HiC_scaffold_5639	13923
HiC_scaffold_5640	14308
HiC_scaffold_5641	14112
HiC_scaffold_5642	14164
HiC_scaffold_5643	14189
HiC_scaffold_5644	14188
HiC_scaffold_5645	14207
HiC_scaffold_5646	14119
HiC_scaffold_5648	14513
HiC_scaffold_5649	14052
HiC_scaffold_5650	14226
HiC_scaffold_5651	14005
HiC_scaffold_5652	14290
HiC_scaffold_5653	14063
HiC_scaffold_5654	14139
HiC_scaffold_5655	14275
HiC_scaffold_5656	14112
HiC_scaffold_5657	14123
HiC_scaffold_5658	14044
HiC_scaffold_5659	14134
HiC_scaffold_5660	13967
HiC_scaffold_5661	14276
HiC_scaffold_5662	14064
HiC_scaffold_5663	14029
HiC_scaffold_5664	14696
HiC_scaffold_5666	14195
HiC_scaffold_5667	14064
HiC_scaffold_5668	14445
HiC_scaffold_5669	14412
HiC_scaffold_5671	13544
HiC_scaffold_5672	14478
HiC_scaffold_5673	14262
HiC_scaffold_5674	14035
HiC_scaffold_5675	14017
HiC_scaffold_5676	14111
HiC_scaffold_5677	14118
HiC_scaffold_5678	14380
HiC_scaffold_5679	14169
HiC_scaffold_5681	13994
HiC_scaffold_5682	14416
HiC_scaffold_5683	14018
HiC_scaffold_5684	14105
HiC_scaffold_5685	14180
HiC_scaffold_5686	14072
HiC_scaffold_5687	14008
HiC_scaffold_5688	14134
HiC_scaffold_5689	14044
HiC_scaffold_5690	13954
HiC_scaffold_5692	14098
HiC_scaffold_5694	14000
HiC_scaffold_5695	14043
HiC_scaffold_5696	14351
HiC_scaffold_5699	14138
HiC_scaffold_5700	14116
HiC_scaffold_5701	13965
HiC_scaffold_5702	14295
HiC_scaffold_5703	14117
HiC_scaffold_5704	14004
HiC_scaffold_5705	14192
HiC_scaffold_5706	13808
HiC_scaffold_5707	14044
HiC_scaffold_5708	13987
HiC_scaffold_5709	14290
HiC_scaffold_5710	13959
HiC_scaffold_5711	13875
HiC_scaffold_5712	13973
HiC_scaffold_5713	13804
HiC_scaffold_5714	14055
HiC_scaffold_5715	13969
HiC_scaffold_5716	13923
HiC_scaffold_5717	13951
HiC_scaffold_5718	13908
HiC_scaffold_5719	13898
HiC_scaffold_5720	13766
HiC_scaffold_5721	14041
HiC_scaffold_5722	13954
HiC_scaffold_5723	13891
HiC_scaffold_5724	14144
HiC_scaffold_5726	14032
HiC_scaffold_5727	13891
HiC_scaffold_5728	13711
HiC_scaffold_5729	13868
HiC_scaffold_5730	14044
HiC_scaffold_5731	13950
HiC_scaffold_5732	13901
HiC_scaffold_5733	13877
HiC_scaffold_5734	13941
HiC_scaffold_5735	13866
HiC_scaffold_5736	13836
HiC_scaffold_5737	12663
HiC_scaffold_5738	13840
HiC_scaffold_5739	13846
HiC_scaffold_5740	13909
HiC_scaffold_5742	13860
HiC_scaffold_5743	13936
HiC_scaffold_5744	13840
HiC_scaffold_5745	13940
HiC_scaffold_5748	13740
HiC_scaffold_5749	13827
HiC_scaffold_5750	13874
HiC_scaffold_5751	13768
HiC_scaffold_5752	13829
HiC_scaffold_5753	13819
HiC_scaffold_5754	13890
HiC_scaffold_5755	13683
HiC_scaffold_5756	13778
HiC_scaffold_5757	13804
HiC_scaffold_5758	14287
HiC_scaffold_5759	13765
HiC_scaffold_5760	13846
HiC_scaffold_5762	12542
HiC_scaffold_5764	14002
HiC_scaffold_5765	13745
HiC_scaffold_5766	13766
HiC_scaffold_5767	13946
HiC_scaffold_5768	13811
HiC_scaffold_5769	13738
HiC_scaffold_5770	14086
HiC_scaffold_5771	13836
HiC_scaffold_5772	13739
HiC_scaffold_5773	13737
HiC_scaffold_5774	13906
HiC_scaffold_5775	12692
HiC_scaffold_5776	13423
HiC_scaffold_5777	13737
HiC_scaffold_5778	13733
HiC_scaffold_5779	13774
HiC_scaffold_5780	13738
HiC_scaffold_5781	13834
HiC_scaffold_5784	13712
HiC_scaffold_5785	13795
HiC_scaffold_5786	13642
HiC_scaffold_5788	13697
HiC_scaffold_5789	13420
HiC_scaffold_5790	13856
HiC_scaffold_5791	13700
HiC_scaffold_5792	13610
HiC_scaffold_5793	13703
HiC_scaffold_5794	13905
HiC_scaffold_5795	13665
HiC_scaffold_5796	13775
HiC_scaffold_5797	13742
HiC_scaffold_5798	13860
HiC_scaffold_5799	13343
HiC_scaffold_5800	13711
HiC_scaffold_5801	13543
HiC_scaffold_5803	13669
HiC_scaffold_5804	13677
HiC_scaffold_5805	13728
HiC_scaffold_5806	13113
HiC_scaffold_5807	16499
HiC_scaffold_5808	13712
HiC_scaffold_5809	13354
HiC_scaffold_5810	13278
HiC_scaffold_5811	13554
HiC_scaffold_5812	13643
HiC_scaffold_5813	14526
HiC_scaffold_5814	13597
HiC_scaffold_5815	13680
HiC_scaffold_5816	13704
HiC_scaffold_5817	13666
HiC_scaffold_5818	13588
HiC_scaffold_5819	13556
HiC_scaffold_5820	13660
HiC_scaffold_5821	13564
HiC_scaffold_5822	13648
HiC_scaffold_5823	13621
HiC_scaffold_5824	13609
HiC_scaffold_5825	13720
HiC_scaffold_5826	12838
HiC_scaffold_5827	13720
HiC_scaffold_5828	13559
HiC_scaffold_5829	13594
HiC_scaffold_5830	13295
HiC_scaffold_5831	13533
HiC_scaffold_5832	13571
HiC_scaffold_5833	13471
HiC_scaffold_5834	13554
HiC_scaffold_5835	13368
HiC_scaffold_5836	13570
HiC_scaffold_5837	13550
HiC_scaffold_5838	13757
HiC_scaffold_5839	13622
HiC_scaffold_5840	13391
HiC_scaffold_5841	13691
HiC_scaffold_5842	13539
HiC_scaffold_5843	13452
HiC_scaffold_5844	12820
HiC_scaffold_5845	14012
HiC_scaffold_5846	13650
HiC_scaffold_5847	13601
HiC_scaffold_5848	13536
HiC_scaffold_5849	13566
HiC_scaffold_5851	13517
HiC_scaffold_5853	13475
HiC_scaffold_5854	13511
HiC_scaffold_5855	13447
HiC_scaffold_5856	13416
HiC_scaffold_5857	13737
HiC_scaffold_5858	13544
HiC_scaffold_5859	13502
HiC_scaffold_5860	13459
HiC_scaffold_5861	13404
HiC_scaffold_5862	13452
HiC_scaffold_5863	13544
HiC_scaffold_5864	13538
HiC_scaffold_5865	13540
HiC_scaffold_5866	13142
HiC_scaffold_5867	13514
HiC_scaffold_5868	13479
HiC_scaffold_5869	13122
HiC_scaffold_5870	13116
HiC_scaffold_5871	13479
HiC_scaffold_5872	13457
HiC_scaffold_5874	13491
HiC_scaffold_5875	13481
HiC_scaffold_5876	13553
HiC_scaffold_5877	13454
HiC_scaffold_5878	13521
HiC_scaffold_5879	13512
HiC_scaffold_5881	12896
HiC_scaffold_5882	13463
HiC_scaffold_5883	13394
HiC_scaffold_5884	13452
HiC_scaffold_5885	13494
HiC_scaffold_5886	14221
HiC_scaffold_5887	12928
HiC_scaffold_5888	13373
HiC_scaffold_5889	13610
HiC_scaffold_5891	13491
